1.325416612704751515e+03 1.000243663787841797e+00 1.057118526659905910e-03
1.325418001596397289e+03 1.000703454017639160e+00 1.056384877301752567e-03
1.325419390488507588e+03 1.000436186790466309e+00 1.056981971487402916e-03
1.325420779380152680e+03 9.990001320838928223e-01 1.056918990798294544e-03
1.325422168271798228e+03 9.983763098716735840e-01 1.056854147464036942e-03
1.325423557163443320e+03 9.986933469772338867e-01 1.057063345797359943e-03
1.325424946055087958e+03 1.001788377761840820e+00 1.057655201293528080e-03
1.325426334946733050e+03 1.000235438346862793e+00 1.057203859090805054e-03
1.325427723838377688e+03 9.999622702598571777e-01 1.057426095940172672e-03
1.325429112730022780e+03 9.994232654571533203e-01 1.057152636349201202e-03
1.325430501621667872e+03 1.002478837966918945e+00 1.057644374668598175e-03
1.325431890513313419e+03 9.982239603996276855e-01 1.056758803315460682e-03
1.325433279405423718e+03 9.988183379173278809e-01 1.057553919963538647e-03
1.325434668297067901e+03 9.990997910499572754e-01 1.057628309354186058e-03
1.325436057188713676e+03 9.992768168449401855e-01 1.057280460372567177e-03
1.325437446080358541e+03 1.001364469528198242e+00 1.057850196957588196e-03
1.325438834972002724e+03 1.000360846519470215e+00 1.057424931786954403e-03
1.325440223863182609e+03 1.000774621963500977e+00 1.057529705576598644e-03
1.325441612754828384e+03 1.000933289527893066e+00 1.057785004377365112e-03
1.325443001646473249e+03 9.989048242568969727e-01 1.057859044522047043e-03
1.325444390538118341e+03 1.001691937446594238e+00 1.058102003298699856e-03
1.325445779429762979e+03 1.001411795616149902e+00 1.057927613146603107e-03
1.325447168321408071e+03 9.980695843696594238e-01 1.057104091159999371e-03
1.325448557213052936e+03 9.987713694572448730e-01 1.057713525369763374e-03
1.325449946104697801e+03 1.001841306686401367e+00 1.057622488588094711e-03
1.325451334996342894e+03 9.990588426589965820e-01 1.057549146935343742e-03
1.325452723887987531e+03 9.988402128219604492e-01 1.057741697877645493e-03
1.325454112779167644e+03 9.992493987083435059e-01 1.057826564647257328e-03
1.325455501670812509e+03 1.000646591186523438e+00 1.058382913470268250e-03
1.325456890562456692e+03 9.994568228721618652e-01 1.057441346347332001e-03
1.325458279454102239e+03 9.987267255783081055e-01 1.057575107552111149e-03
1.325459668345747787e+03 9.999504089355468750e-01 1.057981746271252632e-03
1.325461057236926536e+03 9.987559914588928223e-01 1.057596760801970959e-03
1.325462446128571401e+03 1.000328898429870605e+00 1.058455673046410084e-03
1.325463835020216948e+03 9.995732903480529785e-01 1.058020279742777348e-03
1.325465223911861131e+03 1.001752018928527832e+00 1.058483147062361240e-03
1.325466612803040562e+03 1.000866055488586426e+00 1.058744965121150017e-03
1.325468001694686109e+03 9.988338351249694824e-01 1.058252062648534775e-03
1.325469390586331201e+03 9.985350370407104492e-01 1.058103982359170914e-03
1.325470779477510177e+03 1.000276923179626465e+00 1.058137742802500725e-03
1.325472168369155270e+03 9.996119737625122070e-01 1.058262074366211891e-03
1.325473557260800135e+03 9.994137287139892578e-01 1.058284775353968143e-03
1.325474946151979339e+03 9.994475841522216797e-01 1.058586523868143559e-03
1.325476335043624431e+03 1.000309348106384277e+00 1.058523426763713360e-03
1.325477723935269978e+03 1.001325845718383789e+00 1.059036352671682835e-03
1.325479112826448954e+03 1.000260949134826660e+00 1.058187335729598999e-03
1.325480501718094047e+03 1.001682281494140625e+00 1.059192465618252754e-03
1.325481890609273933e+03 1.000988721847534180e+00 1.058907131664454937e-03
1.325483279500918115e+03 9.993885159492492676e-01 1.058886526152491570e-03
1.325484668392563208e+03 9.992634654045104980e-01 1.059004920534789562e-03
1.325486057283743094e+03 9.984872341156005859e-01 1.058824360370635986e-03
1.325487446175387277e+03 1.000529646873474121e+00 1.058669527992606163e-03
1.325488835066566708e+03 9.981173276901245117e-01 1.058159745298326015e-03
1.325490223958212255e+03 9.991259574890136719e-01 1.058827037923038006e-03
1.325491612849391231e+03 1.001030564308166504e+00 1.059512956999242306e-03
1.325493001741036323e+03 9.990393519401550293e-01 1.058616791851818562e-03
1.325494390632215755e+03 1.001857161521911621e+00 1.059215981513261795e-03
1.325495779523861302e+03 9.998294115066528320e-01 1.059318659827113152e-03
1.325497168415040278e+03 1.000285506248474121e+00 1.059027621522545815e-03
1.325498557306219027e+03 1.002625823020935059e+00 1.059846719726920128e-03
1.325499946197864801e+03 9.982478618621826172e-01 1.058253576047718525e-03
1.325501335089043778e+03 1.001541495323181152e+00 1.059637521393597126e-03
1.325502723980688870e+03 9.995452761650085449e-01 1.059056958183646202e-03
1.325504112871868756e+03 1.000755786895751953e+00 1.059570349752902985e-03
1.325505501763047278e+03 1.000045180320739746e+00 1.059552538208663464e-03
1.325506890654692370e+03 9.968653917312622070e-01 1.058969763107597828e-03
1.325508279545872256e+03 9.992083311080932617e-01 1.059610513038933277e-03
1.325509668437050777e+03 1.000575304031372070e+00 1.059639500454068184e-03
1.325511057328695642e+03 9.987513422966003418e-01 1.059364178217947483e-03
1.325512446219875756e+03 9.996920228004455566e-01 1.059768139384686947e-03
1.325513835111055641e+03 9.992360472679138184e-01 1.059987931512296200e-03
1.325515224002700279e+03 9.997534751892089844e-01 1.059527159668505192e-03
1.325516612893878801e+03 9.995339512825012207e-01 1.059927395544946194e-03
1.325518001785058914e+03 1.001493692398071289e+00 1.060088281519711018e-03
1.325519390676238118e+03 1.001850724220275879e+00 1.060899347066879272e-03
1.325520779567882300e+03 1.000834941864013672e+00 1.059964764863252640e-03
1.325522168459062186e+03 9.998196959495544434e-01 1.060012145899236202e-03
1.325523557350241617e+03 9.993885755538940430e-01 1.060212496668100357e-03
1.325524946241420821e+03 9.978428483009338379e-01 1.060037058778107166e-03
1.325526335133066596e+03 9.992639422416687012e-01 1.060173497535288334e-03
1.325527724024245117e+03 9.999092817306518555e-01 1.060492126271128654e-03
1.325529112915424093e+03 1.000777125358581543e+00 1.060552545823156834e-03
1.325530501806604207e+03 9.998795986175537109e-01 1.060497830621898174e-03
1.325531890697783410e+03 1.000331401824951172e+00 1.060257898643612862e-03
1.325533279588962841e+03 9.987670183181762695e-01 1.060390146449208260e-03
1.325534668480607479e+03 9.982231855392456055e-01 1.060402370058000088e-03
1.325536057371786910e+03 9.977220296859741211e-01 1.060285372659564018e-03
1.325537446262966114e+03 1.001214861869812012e+00 1.060764305293560028e-03
1.325538835154145318e+03 9.998649358749389648e-01 1.060802605934441090e-03
1.325540224045325203e+03 1.001340389251708984e+00 1.060903538018465042e-03
1.325541612936504634e+03 1.000441312789916992e+00 1.060773269273340702e-03
1.325543001827683156e+03 1.001327753067016602e+00 1.060988055542111397e-03
1.325544390718863042e+03 9.997724890708923340e-01 1.060302485711872578e-03
1.325545779610042473e+03 1.001043438911437988e+00 1.061547780409455299e-03
1.325547168501220995e+03 1.000331759452819824e+00 1.061304588802158833e-03
1.325548557392400880e+03 9.989561438560485840e-01 1.061112270690500736e-03
1.325549946283580766e+03 1.000260233879089355e+00 1.061493414454162121e-03
1.325551335174760197e+03 9.980173707008361816e-01 1.061085727997124195e-03
1.325552724065939174e+03 1.000980377197265625e+00 1.061504124663770199e-03
1.325554112957118605e+03 1.000583887100219727e+00 1.061490969732403755e-03
1.325555501848297808e+03 9.980936646461486816e-01 1.060980255715548992e-03
1.325556890739477012e+03 1.001628994941711426e+00 1.061759307049214840e-03
1.325558279630656443e+03 nan 1.061335438862442970e-03
1.325559668521835420e+03 nan 1.061396789737045765e-03
1.325561057413014851e+03 nan 1.061808085069060326e-03
1.325562446304194737e+03 nan 1.061328337527811527e-03
1.325563835195374622e+03 nan 1.062173047102987766e-03
1.325565224086553144e+03 nan 1.061749062500894070e-03
1.325566612977732575e+03 nan 1.062035677023231983e-03
1.325568001868446800e+03 nan 1.061418326571583748e-03
1.325569390759625321e+03 nan 1.062236260622739792e-03
1.325570779650804752e+03 nan 1.061604591086506844e-03
1.325572168541984638e+03 nan 1.062394469045102596e-03
1.325573557433163614e+03 nan 1.061571761965751648e-03
1.325574946324343045e+03 nan 1.061648363247513771e-03
1.325576335215056815e+03 nan 1.062822062522172928e-03
1.325577724106235792e+03 nan 1.062889001332223415e-03
1.325579112997415223e+03 nan 1.062312629073858261e-03
1.325580501888594199e+03 nan 1.062173745594918728e-03
1.325581890779774312e+03 nan 1.061844290234148502e-03
1.325583279670487855e+03 nan 1.062135677784681320e-03
1.325584668561667286e+03 nan 1.062251743860542774e-03
1.325586057452847172e+03 nan 1.062250928953289986e-03
1.325587446343560032e+03 nan 1.062653260305523872e-03
1.325588835234739463e+03 nan 1.062344177626073360e-03
1.325590224125919349e+03 nan 1.062824507243931293e-03
1.325591613017097870e+03 nan 1.062566065229475498e-03
1.325593001907811185e+03 nan 1.063296338543295860e-03
1.325594390798991299e+03 nan 1.062910421751439571e-03
1.325595779690170048e+03 nan 1.062261057086288929e-03
1.325597168580883363e+03 nan 1.062665134668350220e-03
1.325598557472063248e+03 nan 1.063199480995535851e-03
1.325599946363243362e+03 nan 1.062519033439457417e-03
1.325601335253956904e+03 nan 1.062852796167135239e-03
1.325602724145135426e+03 nan 1.063163857907056808e-03
1.325604113035849650e+03 nan 1.062404015101492405e-03
1.325605501927029081e+03 nan 1.063246047124266624e-03
1.325606890818207603e+03 nan 1.063211937434971333e-03
1.325608279708921827e+03 nan 1.062195980921387672e-03
1.325609668600101259e+03 nan 1.063277362845838070e-03
1.325611057490814574e+03 nan 1.063732430338859558e-03
1.325612446381994687e+03 nan 1.062623225152492523e-03
1.325613835272707774e+03 nan 1.063087489455938339e-03
1.325615224163886751e+03 nan 1.063724979758262634e-03
1.325616613054600975e+03 nan 1.063212519511580467e-03
1.325618001945780406e+03 nan 1.063847681507468224e-03
1.325619390836493949e+03 nan 1.063146512024104595e-03
1.325620779727673153e+03 nan 1.063632196746766567e-03
1.325622168618387377e+03 1.000673532485961914e+00 1.063119736500084400e-03
1.325623557509566808e+03 1.000480532646179199e+00 1.062995987012982368e-03
1.325624946400279669e+03 1.001677870750427246e+00 1.063364557921886444e-03
1.325626335291459554e+03 1.001412153244018555e+00 1.063071307726204395e-03
1.325627724182173324e+03 1.000000357627868652e+00 1.063042669557034969e-03
1.325629113073351846e+03 1.000198364257812500e+00 1.063217059709131718e-03
1.325630501964066070e+03 1.001268029212951660e+00 1.063911942765116692e-03
1.325631890855245274e+03 9.989755749702453613e-01 1.062866300344467163e-03
1.325633279745958816e+03 1.002279877662658691e+00 1.064050709828734398e-03
1.325634668636673041e+03 1.000708222389221191e+00 1.063605886884033680e-03
1.325636057527852472e+03 1.001186251640319824e+00 1.063666306436061859e-03
1.325637446418565787e+03 1.001482725143432617e+00 1.063639647327363491e-03
1.325638835309279557e+03 1.002605080604553223e+00 1.063315081410109997e-03
1.325640224200458988e+03 9.978560209274291992e-01 1.062974217347800732e-03
1.325641613091172303e+03 1.001137375831604004e+00 1.063441508449614048e-03
1.325643001982351734e+03 1.000507473945617676e+00 1.063802279531955719e-03
1.325644390873065959e+03 9.992460012435913086e-01 1.063171192072331905e-03
1.325645779763779728e+03 1.000464320182800293e+00 1.063429168425500393e-03
1.325647168654492589e+03 1.001666426658630371e+00 1.063847681507468224e-03
1.325648557545672475e+03 1.001472949981689453e+00 1.063541276380419731e-03
1.325649946436385790e+03 1.000456571578979492e+00 1.063646632246673107e-03
1.325651335327098877e+03 1.000178098678588867e+00 1.063213450834155083e-03
1.325652724218278991e+03 1.001038551330566406e+00 1.063267467543482780e-03
1.325654113108993215e+03 1.000686407089233398e+00 1.063466421328485012e-03
1.325655501999706075e+03 1.003174901008605957e+00 1.063931966200470924e-03
1.325656890890419618e+03 1.000777125358581543e+00 1.063686097040772438e-03
1.325658279781599731e+03 1.001245141029357910e+00 1.063674339093267918e-03
1.325659668672313046e+03 1.000002145767211914e+00 1.063460367731750011e-03
1.325661057563026816e+03 1.001244783401489258e+00 1.063586445525288582e-03
1.325662446453740131e+03 1.001376509666442871e+00 1.063957926817238331e-03
1.325663835344919562e+03 1.000386238098144531e+00 1.063516712747514248e-03
1.325665224235633332e+03 1.000576972961425781e+00 1.063376781530678272e-03
1.325666613126346647e+03 1.000021934509277344e+00 1.063023111782968044e-03
1.325668002017060417e+03 1.000562071800231934e+00 1.063456176780164242e-03
1.325669390907773959e+03 1.001546740531921387e+00 1.063762698322534561e-03
1.325670779798488411e+03 9.996626377105712891e-01 1.063266419805586338e-03
1.325672168689668297e+03 1.000957131385803223e+00 1.063464558683335781e-03
1.325673557580381157e+03 9.995629191398620605e-01 1.063661882653832436e-03
1.325674946471094472e+03 1.002035021781921387e+00 1.064054435119032860e-03
1.325676335361808924e+03 1.001919031143188477e+00 1.063585397787392139e-03
1.325677724252522012e+03 1.002832412719726562e+00 1.064011594280600548e-03
1.325679113143235327e+03 1.000007510185241699e+00 1.063431613147258759e-03
1.325680502033949551e+03 1.001055121421813965e+00 1.063455129042267799e-03
1.325681890924663321e+03 1.000493407249450684e+00 1.063447911292314529e-03
1.325683279815842752e+03 1.001941919326782227e+00 1.063708215951919556e-03
1.325684668706556067e+03 1.002578258514404297e+00 1.064496231265366077e-03
1.325686057597270292e+03 1.001066684722900391e+00 1.063296454958617687e-03
1.325687446487984062e+03 9.998666048049926758e-01 1.063102390617132187e-03
1.325688835378696922e+03 1.001603484153747559e+00 1.063971896655857563e-03
1.325690224269411146e+03 1.001561760902404785e+00 1.063871663063764572e-03
1.325691613160124916e+03 1.001047015190124512e+00 1.063570845872163773e-03
1.325693002050838231e+03 1.000703454017639160e+00 1.063748495653271675e-03
1.325694390941552683e+03 1.000943899154663086e+00 1.063703675754368305e-03
1.325695779832265771e+03 1.001372694969177246e+00 1.063791918568313122e-03
1.325697168722979086e+03 1.003524184226989746e+00 1.064286218024790287e-03
1.325698557613693310e+03 9.994214177131652832e-01 1.063178759068250656e-03
1.325699946504406171e+03 1.000500679016113281e+00 1.064023701474070549e-03
1.325701335395119941e+03 1.001057147979736328e+00 1.063900068402290344e-03
1.325702724285834165e+03 9.994370341300964355e-01 1.063417643308639526e-03
1.325704113176548390e+03 9.991551041603088379e-01 1.063022064045071602e-03
1.325705502067262159e+03 9.999265074729919434e-01 1.063647330738604069e-03
1.325706890957975020e+03 9.997779130935668945e-01 1.063673757016658783e-03
1.325708279848689244e+03 1.002457022666931152e+00 1.064773532561957836e-03
1.325709668739403014e+03 1.000978231430053711e+00 1.063617877662181854e-03
1.325711057630115874e+03 9.999120831489562988e-01 1.063558156602084637e-03
1.325712446520364438e+03 1.001672029495239258e+00 1.064305659383535385e-03
1.325713835411077980e+03 1.001561880111694336e+00 1.064011012203991413e-03
1.325715224301791523e+03 1.000807285308837891e+00 1.064170035533607006e-03
1.325716613192505747e+03 1.001898527145385742e+00 1.064183656126260757e-03
1.325718002083218607e+03 1.000423908233642578e+00 1.063892734237015247e-03
1.325719390973932377e+03 1.000339865684509277e+00 1.063941628672182560e-03
1.325720779864646602e+03 1.002813577651977539e+00 1.064719515852630138e-03
1.325722168755360372e+03 1.001466155052185059e+00 1.064261305145919323e-03
1.325723557645608025e+03 1.003211855888366699e+00 1.064743730239570141e-03
1.325724946536321795e+03 1.001039266586303711e+00 1.064179232344031334e-03
1.325726335427035337e+03 9.997311234474182129e-01 1.064015668816864491e-03
1.325727724317748880e+03 1.001626253128051758e+00 1.064270967617630959e-03
1.325729113208462650e+03 1.002337694168090820e+00 1.064821728505194187e-03
1.325730502099176874e+03 1.000751018524169922e+00 1.063662813976407051e-03
1.325731890989424528e+03 1.002286911010742188e+00 1.065276097506284714e-03
1.325733279880137616e+03 1.000192165374755859e+00 1.064494252204895020e-03
1.325734668770852068e+03 1.001585006713867188e+00 1.064700540155172348e-03
1.325736057661565383e+03 1.000663161277770996e+00 1.064714742824435234e-03
1.325737446552278243e+03 1.000831961631774902e+00 1.064273063093423843e-03
1.325738835442527034e+03 9.991825222969055176e-01 1.064077368937432766e-03
1.325740224333241486e+03 1.001953125000000000e+00 1.065014745108783245e-03
1.325741613223954801e+03 1.002154350280761719e+00 1.065046875737607479e-03
1.325743002114668570e+03 1.002040028572082520e+00 1.065167598426342010e-03
1.325744391004916224e+03 1.001879572868347168e+00 1.064519863575696945e-03
1.325745779895629994e+03 9.998667836189270020e-01 1.064070616848766804e-03
1.325747168786343764e+03 1.000371336936950684e+00 1.064668060280382633e-03
1.325748557676591417e+03 1.001792907714843750e+00 1.065174816176295280e-03
1.325749946567305187e+03 1.002113223075866699e+00 1.064785174094140530e-03
1.325751335458018502e+03 1.001749753952026367e+00 1.065154210664331913e-03
1.325752724348267293e+03 1.002300024032592773e+00 1.065297401510179043e-03
1.325754113238980835e+03 1.000683426856994629e+00 1.065228483639657497e-03
1.325755502129693696e+03 1.001899242401123047e+00 1.065423246473073959e-03
1.325756891020407920e+03 1.000431060791015625e+00 1.065023476257920265e-03
1.325758279910656711e+03 1.002488613128662109e+00 1.065433956682682037e-03
1.325759668801369799e+03 1.000475645065307617e+00 1.064983312971889973e-03
1.325761057691617452e+03 1.000971436500549316e+00 1.064780517481267452e-03
1.325762446582331677e+03 1.000771045684814453e+00 1.065331161953508854e-03
1.325763835473045447e+03 1.002162814140319824e+00 1.065198914147913456e-03
1.325765224363293328e+03 1.001189470291137695e+00 1.065557939000427723e-03
1.325766613254006870e+03 1.001082539558410645e+00 1.065268763341009617e-03
1.325768002144720640e+03 1.000552892684936523e+00 1.065428368747234344e-03
1.325769391034968294e+03 1.001897215843200684e+00 1.065754448063671589e-03
1.325770779925682064e+03 1.001874327659606934e+00 1.065451418980956078e-03
1.325772168815930172e+03 1.001398921012878418e+00 1.065627555362880230e-03
1.325773557706643487e+03 1.001566052436828613e+00 1.065585296601057053e-03
1.325774946596892050e+03 1.001702666282653809e+00 1.065995427779853344e-03
1.325776335487606275e+03 1.001375079154968262e+00 1.065663062036037445e-03
1.325777724378319363e+03 1.001175045967102051e+00 1.065362710505723953e-03
1.325779113268567244e+03 1.001286506652832031e+00 1.065619871951639652e-03
1.325780502159281468e+03 1.001395821571350098e+00 1.066286000423133373e-03
1.325781891049528667e+03 1.000708103179931641e+00 1.065453747287392616e-03
1.325783279940242437e+03 1.001546978950500488e+00 1.065873308107256889e-03
1.325784668830491000e+03 1.001818895339965820e+00 1.066020457074046135e-03
1.325786057721203861e+03 1.001105070114135742e+00 1.065958058461546898e-03
1.325787446611451969e+03 1.000635385513305664e+00 1.065630582161247730e-03
1.325788835502166194e+03 1.002228379249572754e+00 1.066454569809138775e-03
1.325790224392414757e+03 1.001617789268493652e+00 1.066121621988713741e-03
1.325791613283128527e+03 1.002971053123474121e+00 1.066395896486938000e-03
1.325793002173375726e+03 1.003842592239379883e+00 1.066877855919301510e-03
1.325794391064089950e+03 1.000002026557922363e+00 1.065709744580090046e-03
1.325795779954337604e+03 1.003112673759460449e+00 1.066998927854001522e-03
1.325797168845050692e+03 1.000494956970214844e+00 1.066232915036380291e-03
1.325798557735299482e+03 1.004296064376831055e+00 1.067219418473541737e-03
1.325799946625547136e+03 1.001517653465270996e+00 1.066426979377865791e-03
1.325801335516260906e+03 1.000698089599609375e+00 1.066019525751471519e-03
1.325802724406509469e+03 1.001708745956420898e+00 1.066810567863285542e-03
1.325804113297222329e+03 1.003481864929199219e+00 1.067165634594857693e-03
1.325805502187470438e+03 1.001680612564086914e+00 1.066421740688383579e-03
1.325806891078184663e+03 1.002879858016967773e+00 1.067249337211251259e-03
1.325808279968432316e+03 1.001974701881408691e+00 1.066483091562986374e-03
1.325809668858680425e+03 1.002608299255371094e+00 1.067283214069902897e-03
1.325811057749394195e+03 1.001807093620300293e+00 1.066789496690034866e-03
1.325812446639642758e+03 1.002230525016784668e+00 1.067118253558874130e-03
1.325813835530356073e+03 1.002431869506835938e+00 1.066874596290290356e-03
1.325815224420603499e+03 1.000695943832397461e+00 1.066561904735863209e-03
1.325816613310852290e+03 1.002313137054443359e+00 1.067166333086788654e-03
1.325818002201565605e+03 1.003625392913818359e+00 1.067527453415095806e-03
1.325819391091812804e+03 1.002280592918395996e+00 1.067029894329607487e-03
1.325820779982061367e+03 9.995516538619995117e-01 1.066275406628847122e-03
1.325822168872775137e+03 1.001744627952575684e+00 1.066922559402883053e-03
1.325823557763023246e+03 1.001456737518310547e+00 1.067081931978464127e-03
1.325824946653271809e+03 1.000758409500122070e+00 1.067031873390078545e-03
1.325826335543985124e+03 1.001085758209228516e+00 1.066771801561117172e-03
1.325827724434233232e+03 1.001001358032226562e+00 1.066942815668880939e-03
1.325829113324481341e+03 1.003303766250610352e+00 1.067424542270600796e-03
1.325830502214728995e+03 1.002642512321472168e+00 1.067314646206796169e-03
1.325831891105442764e+03 1.002359151840209961e+00 1.067456090822815895e-03
1.325833279995690418e+03 1.001610159873962402e+00 1.067309989593923092e-03
1.325834668885939209e+03 1.001911520957946777e+00 1.067447359673678875e-03
1.325836057776652751e+03 1.001906514167785645e+00 1.067375997081398964e-03
1.325837446666899950e+03 1.001755714416503906e+00 1.067465636879205704e-03
1.325838835557148514e+03 1.001158833503723145e+00 1.067813020199537277e-03
1.325840224447396622e+03 1.001549005508422852e+00 1.067037694156169891e-03
1.325841613338109482e+03 1.002341628074645996e+00 1.067314879037439823e-03
1.325843002228358046e+03 1.002060413360595703e+00 1.068004057742655277e-03
1.325844391118606609e+03 1.000221848487854004e+00 1.067420467734336853e-03
1.325845780008854717e+03 9.986727833747863770e-01 1.067304634489119053e-03
1.325847168899102599e+03 1.000182867050170898e+00 1.066970289684832096e-03
1.325848557789816141e+03 1.002230167388916016e+00 1.067475881427526474e-03
1.325849946680064249e+03 1.004679441452026367e+00 1.068351324647665024e-03
1.325851335570311903e+03 1.001640796661376953e+00 1.067684264853596687e-03
1.325852724460560012e+03 9.994521737098693848e-01 1.067169127054512501e-03
1.325854113350807893e+03 1.003306150436401367e+00 1.067686243914067745e-03
1.325855502241521435e+03 1.002717256546020508e+00 1.068086712621152401e-03
